Time (0.2 sec),Price
16005,1277.6
16006,1277.6
16007,1277.6
16008,1277.6
16009,1277.6
16010,1277.6
16011,1277.6
16012,1277.6
16013,1277.2
16014,1277.2
16015,1277.2
16016,1277.2
16017,1277.2
16018,1277.2
16019,1277.2
16020,1277.6
16021,1277.6
16022,1277.6
16023,1277.2
16024,1277.2
16025,1277.6
16026,1277.6
16027,1277.6
16028,1277.6
16029,1277.6
16030,1277.6
16031,1277
16032,1277
16033,1277
16034,1277
16035,1277
16036,1277
16037,1277
16038,1277
16039,1277
16040,1277
16041,1277
16042,1277
16043,1277
16044,1277
16045,1277
16046,1277
16047,1277
16048,1277
16049,1277
16050,1277
16051,1277
16052,1277.2
16053,1277.2
16054,1277.2
16055,1277.2
16056,1277.2
16057,1277.2
16058,1277
16059,1277
16060,1277
16061,1277
16062,1277
16063,1277
16064,1277
16065,1277
16066,1277
16067,1277
16068,1277
16069,1277
16070,1277
16071,1277
16072,1277
16073,1277
16074,1277
16075,1277
16076,1277
16077,1277
16078,1277
16079,1277.6
16080,1277.6
16081,1277.6
16082,1277.6
16083,1277.6
16084,1277.6
16085,1277.6
16086,1277.6
16087,1277.6
16088,1277.6
16089,1277.6
16090,1277.6
16091,1277.6
16092,1277.6
16093,1277.6
16094,1277.6
16095,1277.6
16096,1277.6
16097,1277.6
16098,1277.6
16099,1277.6
16100,1277.6
16101,1277.6
16102,1277.6
16103,1277.6
16104,1277.6
16105,1277.6
16106,1277.6
16107,1277.6
16108,1277.6
16109,1277.4
16110,1277.4
16111,1277.4
16112,1277.4
16113,1277.4
16114,1277.4
16115,1277.4
16116,1277.4
16117,1277.4
16118,1277.4
16119,1277.4
16120,1277.4
16121,1277.4
16122,1277.4
16123,1277.4
16124,1277.4
16125,1277.4
16126,1277.4
16127,1277.4
16128,1277.6
16129,1277.6
16130,1277.6
16131,1277.6
16132,1277.6
16133,1277.6
16134,1277.6
16135,1277.6
16136,1277.6
16137,1277.6
16138,1277.6
16139,1277.6
16140,1277.6
16141,1277.2
16142,1277.2
16143,1277.2
16144,1277.2
16145,1277.2
16146,1277.6
16147,1277.6
16148,1277.6
16149,1277.6
16150,1277.6
16151,1277.6
16152,1277.6
16153,1277.8
16154,1277.8
16155,1277.8
16156,1277.8
16157,1277.8
16158,1277.8
16159,1277.8
16160,1277.8
16161,1277.8
16162,1277.8
16163,1277.8
16164,1277.2
16165,1277.2
16166,1277.2
16167,1277.8
16168,1277.8
16169,1277.8
16170,1277.8
16171,1277.8
16172,1277.8
16173,1277.6
16174,1277.6
16175,1277.6
16176,1277.6
16177,1277.6
16178,1277.6
16179,1277.6
16180,1277.4
16181,1277.6
16182,1277.6
16183,1277.6
16184,1277.8
16185,1277.8
16186,1277.8
16187,1277.8
16188,1277.8
16189,1277.8
16190,1277.8
16191,1277.8
16192,1277.8
16193,1277.8
16194,1277.8
16195,1277.8
16196,1277.8
16197,1277.4
16198,1277.4
16199,1277.4
16200,1277.4
16201,1277.4
16202,1277.4
16203,1277.4
16204,1277.8
16205,1277.8
16206,1277.8
16207,1277.8
16208,1277.8
16209,1277.4
16210,1277.4
16211,1277.4
16212,1277.4
16213,1277.4
16214,1277.4
16215,1277.4
16216,1277.8
16217,1277.6
16218,1277.8
16219,1277.8
16220,1277.8
16221,1277.8
16222,1277.8
16223,1277.8
16224,1277.8
16225,1277.8
16226,1277.4
16227,1277.8
16228,1277.8
16229,1277.8
16230,1277.8
16231,1277.8
16232,1277.8
16233,1277.8
16234,1277.8
16235,1277.8
16236,1277.8
16237,1277.8
16238,1277.8
16239,1277.8
16240,1277.8
16241,1277.4
16242,1277.4
16243,1277.4
16244,1277.2
16245,1277.2
16246,1277.2
16247,1277.2
16248,1277.2
16249,1277.2
16250,1277.2
16251,1277.2
16252,1277.2
16253,1277.2
16254,1277.2
16255,1277.2
16256,1277.4
16257,1277.4
16258,1277.4
16259,1277.4
16260,1277.4
16261,1277.4
16262,1277.4
16263,1277.4
16264,1277.4
16265,1277.4
16266,1277.4
16267,1277.4
16268,1277.4
16269,1277.4
16270,1277.4
16271,1277.4
16272,1277.4
16273,1277.4
16274,1277.4
16275,1277.4
16276,1277.4
16277,1277.4
16278,1277.4
16279,1277.4
16280,1277.4
16281,1277.4
16282,1277.2
16283,1277.2
16284,1277.2
16285,1277.2
16286,1277.2
16287,1277.2
16288,1277.2
16289,1277.2
16290,1277.2
16291,1277.2
16292,1277.4
16293,1277.4
16294,1277.4
16295,1277
16296,1277
16297,1277
16298,1277.8
16299,1277.8
16300,1277.8
16301,1277.8
16302,1277.8
16303,1277.8
16304,1277
16305,1277
16306,1277
16307,1277.8
16308,1277.8
16309,1277.8
16310,1277.8
16311,1277.8
16312,1277.8
16313,1277.8
16314,1277.8
16315,1277.8
16316,1277.8
16317,1277.4
16318,1277.4
16319,1277.6
16320,1277.6
16321,1277.6
16322,1277.8
16323,1277.8
16324,1277.8
16325,1277.8
16326,1277.8
16327,1277.8
16328,1278
16329,1278
16330,1278
16331,1278
16332,1278
16333,1278
16334,1278
16335,1278
16336,1278
16337,1278
16338,1278
16339,1278
16340,1278
16341,1278
16342,1278
16343,1278
16344,1277.6
16345,1277.6
16346,1277.6
16347,1277.6
16348,1278
16349,1278
16350,1278
16351,1278
16352,1277.2
16353,1277.2
16354,1277.2
16355,1277.2
16356,1277.2
16357,1277.2
16358,1277.2
16359,1277.2
16360,1277.2
16361,1277.2
16362,1277.2
16363,1277.2
16364,1277.2
16365,1277.6
16366,1277.6
16367,1277.8
16368,1277.8
16369,1277.8
16370,1277.8
16371,1277.8
16372,1277.8
16373,1277.8
16374,1277.8
16375,1277.8
16376,1277.8
16377,1277.8
16378,1277.8
16379,1277.8
16380,1277.8
16381,1277.8
16382,1277.8
16383,1277.8
16384,1277.8
16385,1277.8
16386,1277.8
16387,1277.8
16388,1277.8
16389,1277.8
16390,1277.8
16391,1277.8
16392,1277.8
16393,1277.8
16394,1277.8
16395,1277.8
16396,1277.8
16397,1278
16398,1278
16399,1277
16400,1277
16401,1277
16402,1277
16403,1277
16404,1277
16405,1277
16406,1277
16407,1277
16408,1277
16409,1277
16410,1277
16411,1277
16412,1277
16413,1277.2
16414,1277.2
16415,1277.2
16416,1277.2
16417,1277.2
16418,1277.2
16419,1277.6
16420,1277.6
16421,1277.6
16422,1278
16423,1277.8
16424,1277.8
16425,1277.8
16426,1277.8
16427,1277.6
16428,1277.6
16429,1277.8
16430,1277.8
16431,1277.8
16432,1277.8
16433,1277.8
16434,1277.8
16435,1277.4
16436,1277.4
16437,1277.4
16438,1277.4
16439,1277.4
16440,1277.4
16441,1277.4
16442,1277.4
16443,1278
16444,1278
16445,1278
16446,1278
16447,1278
16448,1278
16449,1278
16450,1278
16451,1277.8
16452,1277.8
16453,1277.8
16454,1277.6
16455,1277.6
16456,1277.6
16457,1277.8
16458,1277.8
16459,1277.8
16460,1277.8
16461,1277.8
16462,1277.8
16463,1277.8
16464,1277.8
16465,1277.8
16466,1277.8
16467,1277.8
16468,1277.8
16469,1277.8
16470,1277.8
16471,1277.8
16472,1277.8
16473,1277.8
16474,1277.8
16475,1277.8
16476,1277.8
16477,1276.8
16478,1276.8
16479,1276.8
16480,1276.8
16481,1276.8
16482,1276.8
16483,1276.8
16484,1276.8
16485,1276.8
16486,1276.8
16487,1277.2
16488,1277.2
16489,1277.2
16490,1277.2
16491,1277.2
16492,1277.2
16493,1277.2
16494,1277.2
16495,1277.2
16496,1277.2
16497,1277.8
16498,1277.8
16499,1277.8
16500,1277.8
16501,1277.6
16502,1277.6
16503,1277.6
16504,1277.6
16505,1277.6
16506,1277.6
16507,1277.6
16508,1277.6
16509,1277.6
16510,1277.6
16511,1277.8
16512,1277.8
16513,1277.8
16514,1277.8
16515,1277.8
16516,1277.8
16517,1277.8
16518,1277.8
16519,1277.8
16520,1277.8
16521,1277.8
16522,1278
16523,1278
16524,1278
16525,1278
16526,1278
16527,1278
16528,1278
16529,1278
16530,1278
16531,1278
16532,1278
16533,1278
16534,1278
16535,1278
16536,1278
16537,1278
16538,1278
16539,1278
16540,1278
16541,1278
16542,1278
16543,1278
16544,1278
16545,1278
16546,1278
16547,1278
16548,1278
16549,1278
16550,1278
16551,1278
16552,1278
16553,1278
16554,1278
16555,1278
16556,1278
16557,1278
16558,1278
16559,1278
16560,1278
16561,1278
16562,1278
16563,1278
16564,1278
16565,1278
16566,1278
16567,1278
16568,1278
16569,1278
16570,1278
16571,1278
16572,1277.8
16573,1277.8
16574,1277.8
16575,1277.8
16576,1277.8
16577,1277.8
16578,1277.8
16579,1277.8
16580,1277.8
16581,1277.8
16582,1277.8
16583,1277.8
16584,1277.8
16585,1277.8
16586,1278
16587,1278
16588,1278
16589,1278
16590,1278
16591,1278
16592,1278.2
16593,1278.2
16594,1278.2
16595,1278.2
16596,1278.2
16597,1278.2
16598,1278.2
16599,1278.2
16600,1278.2
16601,1278.2
16602,1278.2
16603,1278.2
16604,1278.2
16605,1278.2
16606,1278.2
16607,1278.2
16608,1278
16609,1278
16610,1278
16611,1278.2
16612,1278.2
16613,1278.2
16614,1278.2
16615,1277.8
16616,1277.8
16617,1277.8
16618,1277.8
16619,1277.8
16620,1277.8
16621,1277.8
16622,1277.8
16623,1278
16624,1278
16625,1278
16626,1278
16627,1278
16628,1278
16629,1278
16630,1278
16631,1277.8
16632,1277.8
16633,1277.8
16634,1277.8
16635,1277.8
16636,1277.8
16637,1277.8
16638,1277.8
16639,1278.2
16640,1278.2
16641,1278.2
16642,1278.2
16643,1278.2
16644,1278.2
16645,1278.2
16646,1278.2
16647,1278.2
16648,1277.8
16649,1277.8
16650,1277.8
16651,1277.8
16652,1277.8
16653,1277.8
16654,1277.8
16655,1277.8
16656,1277.8
16657,1277.8
16658,1277.8
16659,1277.8
16660,1277.8
16661,1277.8
16662,1277.8
16663,1278
16664,1278
16665,1278
16666,1278
16667,1278
16668,1278
16669,1278
16670,1278
16671,1278
16672,1278
16673,1278
16674,1278
16675,1278
16676,1278
16677,1278
16678,1278
16679,1278
16680,1278
16681,1278
16682,1278
16683,1278
16684,1278
16685,1278
16686,1278
16687,1278.2
16688,1278.2
16689,1278.2
16690,1278.2
16691,1278.2
16692,1278.2
16693,1278.2
16694,1278.2
16695,1278.2
16696,1278.2
16697,1278.2
16698,1278.2
16699,1278.2
16700,1278.2
16701,1278.2
16702,1278.2
16703,1278.2
16704,1278.2
16705,1278.2
16706,1278.2
16707,1278.2
16708,1278
16709,1278
16710,1278
16711,1278
16712,1278
16713,1278
16714,1278
16715,1278
16716,1278
16717,1278
16718,1278
16719,1278
16720,1278
16721,1278
16722,1278
16723,1278
16724,1278
16725,1278
16726,1278
16727,1278
16728,1278
16729,1278.2
16730,1278.2
16731,1278.2
16732,1278.2
16733,1278.2
16734,1278.2
16735,1278.2
16736,1278.2
16737,1278.2
16738,1278.2
16739,1278.2
16740,1278.2
16741,1278.2
16742,1278.2
16743,1278.2
16744,1278.2
16745,1278
16746,1278
16747,1278
16748,1278
16749,1278
16750,1278
16751,1278
16752,1278
16753,1278
16754,1278
16755,1278
16756,1278
16757,1278
16758,1278
16759,1278.2
16760,1278.2
16761,1278.2
16762,1278.2
16763,1278.2
16764,1278.2
16765,1278.2
16766,1278.2
16767,1278.2
16768,1278.2
16769,1278.2
16770,1278.2
16771,1278.2
16772,1278.2
16773,1278.2
16774,1278.2
16775,1278.2
16776,1278.2
16777,1278.2
16778,1278.2
16779,1278.2
16780,1278
16781,1278
16782,1278
16783,1278
16784,1278
16785,1278.2
16786,1278.2
16787,1278.2
16788,1278.2
16789,1278.2
16790,1278.2
16791,1278.2
16792,1278.2
16793,1278.2
16794,1278.2
16795,1278.2
16796,1278.2
16797,1278.2
16798,1278.2
16799,1278.2
16800,1278.2
16801,1278.2
16802,1278.2
16803,1278.2
16804,1278
16805,1278
16806,1278
16807,1278
16808,1278
16809,1278
16810,1278
16811,1278
16812,1278
16813,1278
16814,1278
16815,1278
16816,1278
16817,1278
16818,1278
16819,1278
16820,1278.2
16821,1278.2
16822,1278.2
16823,1278.2
16824,1278.2
16825,1278.2
16826,1278.2
16827,1278.2
16828,1278.2
16829,1278.4
16830,1278.4
16831,1278.4
16832,1278.4
16833,1278.4
16834,1278.4
16835,1278.4
16836,1278.4
16837,1278.4
16838,1278.4
16839,1278.4
16840,1278.4
16841,1278.4
16842,1278.4
16843,1278.4
16844,1278.4
16845,1278.4
16846,1278.4
16847,1278.4
16848,1278.4
16849,1278
16850,1278
16851,1278
16852,1278
16853,1278
16854,1278
16855,1278
16856,1278
16857,1278
16858,1278
16859,1278.2
16860,1278.2
16861,1278.4
16862,1278.4
16863,1278.4
16864,1278.4
16865,1278.4
16866,1278.4
16867,1278.4
16868,1278.4
16869,1278.4
16870,1278.4
16871,1278.4
16872,1278.4
16873,1278.4
16874,1278.4
16875,1278.4
16876,1278.4
16877,1278.4
16878,1278.4
16879,1278.4
16880,1278.4
16881,1278.4
16882,1278.4
16883,1278.4
16884,1278.4
16885,1278.4
16886,1278.4
16887,1278.4
16888,1278
16889,1278
16890,1278
16891,1278
16892,1278
16893,1278
16894,1278
16895,1278
16896,1278
16897,1278
16898,1278
16899,1278
16900,1278
16901,1278
16902,1278
16903,1278
16904,1278
16905,1278
16906,1278
16907,1278
16908,1278
16909,1278
16910,1278
16911,1278
16912,1278
16913,1278
16914,1278
16915,1278
16916,1278
16917,1278
16918,1278
16919,1277.8
16920,1277.8
16921,1277.8
16922,1277.8
16923,1277.8
16924,1277.8
16925,1278
16926,1278
16927,1278
16928,1278
16929,1278
16930,1278
16931,1278
16932,1278
16933,1278
16934,1278
16935,1278
16936,1278
16937,1278
16938,1278
16939,1278
16940,1277.8
16941,1278.2
16942,1278.2
16943,1278.2
16944,1278.2
16945,1278.2
16946,1278.2
16947,1278.4
16948,1278.4
16949,1278.4
16950,1278.4
16951,1278.4
16952,1278.4
16953,1278.4
16954,1278.4
16955,1278.4
16956,1278.4
16957,1278.4
16958,1278.4
16959,1278.4
16960,1278.4
16961,1278.4
16962,1278.4
16963,1278.4
16964,1278.4
16965,1278.4
16966,1278.4
16967,1278.4
16968,1278.4
16969,1278.4
16970,1278.4
16971,1278.2
16972,1278.2
16973,1278.2
16974,1278.2
16975,1278.2
16976,1278.2
16977,1278.2
16978,1278.2
16979,1278.2
16980,1278.2
16981,1278.2
16982,1278.2
16983,1278
16984,1277.8
16985,1277.8
16986,1277.8
16987,1278.4
16988,1278.4
16989,1278.4
16990,1278.4
16991,1278.4
16992,1278.4
16993,1278.4
16994,1278.4
16995,1278.4
16996,1278.4
16997,1278.4
16998,1278.4
16999,1278.4
17000,1278.4
17001,1278.4
17002,1278.4
17003,1278.4
17004,1278.4
17005,1278.4
17006,1278.4
17007,1278.4
17008,1278.4
17009,1278.4
17010,1278.4
17011,1278.4
17012,1278.4
17013,1278.4
17014,1278.4
17015,1278.4
17016,1278.4
17017,1278.4
17018,1278.4
17019,1278.4
17020,1278.4
17021,1278.4
17022,1278.4
17023,1278.4
17024,1278.4
17025,1278.2
17026,1278.4
17027,1278.4
17028,1278.4
17029,1278.4
17030,1278.4
17031,1278.4
17032,1278.4
17033,1278.4
17034,1278.4
17035,1278.4
17036,1278.4
17037,1278.4
17038,1278.4
17039,1278.4
17040,1278.4
17041,1278.2
17042,1278.2
17043,1278.2
17044,1278.2
17045,1278.2
17046,1278.2
17047,1278.2
17048,1278.2
17049,1278.2
17050,1278.2
17051,1278.4
17052,1278.4
17053,1278.4
17054,1278.4
17055,1278.4
17056,1278.4
17057,1278.4
17058,1278.4
17059,1278.4
17060,1278.4
17061,1278.4
17062,1278.4
17063,1278.4
17064,1278.4
17065,1278.4
17066,1278.4
17067,1278.4
17068,1278.4
17069,1278.4
17070,1278.4
17071,1278.4
17072,1278.4
17073,1278.4
17074,1278.4
17075,1278.2
17076,1278.2
17077,1278.2
17078,1278.2
17079,1278.2
17080,1278.2
17081,1278.4
17082,1278.4
17083,1278.4
17084,1278.4
17085,1278.4
17086,1278.4
17087,1278.4
17088,1278.4
17089,1278.4
17090,1278.4
17091,1278.4
17092,1278.4
17093,1278.4
17094,1278.4
17095,1278.4
17096,1278.4
17097,1278.4
17098,1278.4
17099,1278.4
17100,1278.4
17101,1278.4
17102,1277.8
17103,1277.8
17104,1277.8
17105,1277.8
17106,1277.8
17107,1277.8
17108,1277.8
17109,1277.8
17110,1277.8
17111,1277.8
17112,1277.8
17113,1277.8
17114,1277.8
17115,1277.8
17116,1277.8
17117,1277.8
17118,1277.8
17119,1277.8
17120,1277.8
17121,1277.8
17122,1277.8
17123,1277.8
17124,1277.8
17125,1277.8
17126,1277.8
17127,1277.8
17128,1277.8
17129,1277.8
17130,1277.8
17131,1277.8
17132,1277.8
17133,1277.8
17134,1277.8
17135,1277.8
17136,1277.8
17137,1277.8
17138,1277.8
17139,1277.8
17140,1277.8
17141,1277.8
17142,1277.8
17143,1277.8
17144,1277.8
17145,1277.8
17146,1277.8
17147,1277.8
17148,1277.8
17149,1277.8
17150,1278.2
17151,1278.2
17152,1278.2
17153,1278.4
17154,1278.4
17155,1278.4
17156,1278.4
17157,1278.4
17158,1278.4
17159,1278.4
17160,1278.4
17161,1278.4
17162,1278.4
17163,1278.4
17164,1278.4
17165,1278.4
17166,1278.4
17167,1278.6
17168,1278.6
17169,1278.6
17170,1278.6
17171,1278.6
17172,1278.2
17173,1278.2
17174,1278.2
17175,1278.2
17176,1278.2
17177,1278.4
17178,1278.4
17179,1278.4
17180,1278.4
17181,1278.4
17182,1278.4
17183,1278.4
17184,1278.4
17185,1278.4
17186,1278.4
17187,1278.6
17188,1278.6
17189,1278.6
17190,1278.6
17191,1278.6
17192,1278.6
17193,1278.6
17194,1278.6
17195,1278.6
17196,1278.6
17197,1278.6
17198,1278.6
17199,1278.6
17200,1278.6
17201,1278.4
17202,1278.4
17203,1278.4
17204,1278.4
17205,1278.6
17206,1278.6
17207,1278.6
17208,1278.6
17209,1278.6
17210,1278.6
17211,1278.2
17212,1278.2
17213,1278.2
17214,1278.2
17215,1278.2
17216,1278.2
17217,1278.2
17218,1278.2
17219,1278.2
17220,1278.2
17221,1278.2
17222,1278.2
17223,1278.2
17224,1278.2
17225,1278.4
17226,1278.4
17227,1278.2
17228,1278.2
17229,1278.2
17230,1278
17231,1278.4
17232,1278.4
17233,1278.4
17234,1278
17235,1278
17236,1278
17237,1278
17238,1278.2
17239,1278.2
17240,1278.2
17241,1278.2
17242,1278.2
17243,1278.2
17244,1278.2
17245,1278.2
17246,1278.2
17247,1278.2
17248,1278.2
17249,1278.2
17250,1278.2
17251,1278.2
17252,1278.2
17253,1278.2
17254,1278.2
17255,1278.4
17256,1278.4
17257,1278.4
17258,1278.4
17259,1278.4
17260,1278.4
17261,1278.4
17262,1278.4
17263,1278.4
17264,1278
17265,1278
17266,1278
17267,1278
17268,1278
17269,1278
17270,1278
17271,1278
17272,1278
17273,1278
17274,1278
17275,1278
17276,1278
17277,1278
17278,1278
17279,1278
17280,1278
17281,1278
17282,1278
17283,1277.8
17284,1277.8
17285,1277.8
17286,1277.8
17287,1277.8
17288,1277.8
17289,1277.8
17290,1277.8
17291,1277.8
17292,1277.8
17293,1277.8
17294,1277.8
17295,1277.8
17296,1277.8
17297,1278
17298,1278
17299,1277.8
17300,1277.8
17301,1277.8
17302,1277.8
17303,1278
17304,1278
17305,1278
17306,1278
17307,1278
17308,1278
17309,1278
17310,1278
17311,1278
17312,1278
17313,1278
17314,1278
17315,1278
17316,1278
17317,1278
17318,1278
17319,1278
17320,1278
17321,1278
17322,1277.8
17323,1277.8
17324,1277.8
17325,1277.8
17326,1277.8
17327,1278
17328,1278
17329,1278
17330,1278
17331,1278
17332,1278
17333,1278
17334,1278
17335,1278
17336,1278
17337,1278
17338,1278
17339,1278
17340,1278
17341,1278
17342,1278
17343,1278
17344,1278.2
17345,1278.2
17346,1278.2
17347,1278.2
17348,1278.2
17349,1278.2
17350,1278.2
17351,1278.2
17352,1278.2
17353,1278.2
17354,1278.2
17355,1278.2
17356,1278.2
17357,1278.2
17358,1278.2
17359,1278.2
17360,1278.2
17361,1278.2
17362,1278.2
17363,1278.2
17364,1278.2
17365,1278.2
17366,1278.2
17367,1278.2
17368,1278.2
17369,1278.2
17370,1278.2
17371,1278.2
17372,1278.2
17373,1278.2
17374,1278.2
17375,1278.2
17376,1278.2
17377,1278.2
17378,1278.2
17379,1278.2
17380,1278.2
17381,1278.2
17382,1278.2
17383,1278
17384,1278.2
17385,1278.2
17386,1278.2
17387,1278.2
17388,1278.2
17389,1278.2
17390,1278.2
17391,1278
17392,1278
17393,1278
17394,1278
17395,1278
17396,1278
17397,1278
17398,1278
17399,1278
17400,1278
17401,1278
17402,1278
17403,1278
17404,1278
17405,1278
17406,1278
17407,1278
17408,1278
17409,1278
17410,1278
17411,1278
17412,1278
17413,1278
17414,1278
17415,1278
17416,1278
17417,1278
17418,1278
17419,1278
17420,1278
17421,1278
17422,1278
17423,1278
17424,1278
17425,1278
17426,1278
17427,1278
17428,1278
17429,1278
17430,1278.4
17431,1278.4
17432,1278.4
17433,1278.4
17434,1278.4
17435,1278.4
17436,1277.8
17437,1277.8
17438,1277.8
17439,1277.8
17440,1278.2
17441,1278.2
17442,1278.2
17443,1278.2
17444,1278.2
17445,1278.2
17446,1278.2
17447,1278.2
17448,1278.2
17449,1278.2
17450,1278.2
17451,1278.2
17452,1278.2
17453,1278.2
17454,1277.8
17455,1277.8
17456,1277.8
17457,1277.8
17458,1277.8
17459,1277.8
17460,1277.8
17461,1277.8
17462,1277.8
17463,1277.8
17464,1277.8
17465,1277.8
17466,1277.8
17467,1277.8
17468,1277.8
17469,1277.8
17470,1277.8
17471,1277.8
17472,1277.8
17473,1277.8
17474,1277.8
17475,1277.8
17476,1277.8
17477,1277.8
17478,1277.8
17479,1278.2
17480,1278.4
17481,1278.4
17482,1278.4
17483,1278.4
17484,1278.4
17485,1278.4
17486,1278.4
17487,1278.4
17488,1278.4
17489,1278.4
17490,1278.4
17491,1278.4
17492,1278.4
17493,1278.4
17494,1278.4
17495,1278.4
17496,1278.4
17497,1278.4
17498,1278.4
17499,1278.4
17500,1278.4
17501,1278.4
17502,1278.4
17503,1278.4
17504,1278.6
17505,1277.8
17506,1277.8
17507,1277.8
17508,1277.8
17509,1277.8
17510,1277.8
17511,1277.8
17512,1277.8
17513,1277.8
17514,1277.8
17515,1277.8
17516,1277.8
17517,1277.8
17518,1277.8
17519,1277.8
17520,1278.2
17521,1278.2
17522,1278.2
17523,1278.2
17524,1278.2
17525,1278.2
17526,1278.2
17527,1278.2
17528,1278.2
17529,1278.6
17530,1278.6
17531,1278.6
17532,1278.6
17533,1278.6
17534,1278.6
17535,1278.4
17536,1278.4
17537,1278.4
17538,1278.4
17539,1278.4
17540,1278.4
17541,1278.4
17542,1278.4
17543,1278.4
17544,1278.4
17545,1277.8
17546,1277.8
17547,1277.8
17548,1277.8
17549,1277.8
17550,1277.8
17551,1277.8
17552,1277.8
17553,1277.8
17554,1277.8
17555,1277.8
17556,1277.8
17557,1277.8
17558,1277.8
17559,1277.8
17560,1277.8
17561,1278.2
17562,1278.2
17563,1278.2
17564,1278.2
17565,1278.2
17566,1278.2
17567,1278.2
17568,1278.2
17569,1278.2
17570,1278.2
17571,1278.2
17572,1278.2
17573,1278.2
17574,1278.2
17575,1278.2
17576,1278.2
17577,1278.2
17578,1278.2
17579,1278.2
17580,1278.2
17581,1278.2
17582,1278.2
17583,1278.2
17584,1278.2
17585,1278.2
17586,1278.2
17587,1278.2
17588,1278.2
17589,1278.2
17590,1278.2
17591,1278.2
17592,1278.2
17593,1278.2
17594,1278.2
17595,1278.2
17596,1278.2
17597,1278.2
17598,1278.2
17599,1278.2
17600,1278.2
17601,1278.2
17602,1278.2
17603,1278.2
17604,1278.2
17605,1278.2
17606,1278.2
17607,1278.2
17608,1278.2
17609,1278.2
17610,1278.2
17611,1278.2
17612,1278.2
17613,1278.2
17614,1278.2
17615,1278.2
17616,1278.2
17617,1278.2
17618,1278
17619,1278
17620,1278
17621,1278
17622,1278
17623,1278
17624,1278
17625,1278
17626,1278
17627,1278
17628,1278
17629,1278
17630,1278
17631,1278
17632,1278
17633,1278.2
17634,1278.2
17635,1278.2
17636,1278.2
17637,1278.2
17638,1278.2
17639,1278.2
17640,1278.2
17641,1278.4
17642,1278.4
17643,1278.4
17644,1278.4
17645,1278.4
17646,1278.4
17647,1278.4
17648,1278.4
17649,1278.4
17650,1278.4
17651,1278.4
17652,1278.4
17653,1278.4
17654,1278.6
17655,1278.6
17656,1278.6
17657,1278.6
17658,1278.6
17659,1278.6
17660,1278.6
17661,1278.6
17662,1278.6
17663,1278.6
17664,1278.6
17665,1278.6
17666,1278.6
17667,1278.6
17668,1278.6
17669,1278.6
17670,1278.6
17671,1278.6
17672,1278.6
17673,1278.6
17674,1278.6
17675,1278.6
17676,1278.6
17677,1278.6
17678,1278.6
17679,1278.6
17680,1278.6
17681,1278.6
17682,1278.6
17683,1278.6
17684,1278.6
17685,1278.6
17686,1278.6
17687,1278.6
17688,1278.6
17689,1278.6
17690,1278.6
17691,1278
17692,1278
17693,1278.6
17694,1278.6
17695,1278.6
17696,1278.6
17697,1278.6
17698,1278.6
17699,1278.6
17700,1278.6
17701,1278.6
17702,1278.6
17703,1278.6
17704,1278.6
17705,1278.6
17706,1278.6
17707,1278.6
17708,1278.4
17709,1278.4
17710,1278.4
17711,1278.4
17712,1278.4
17713,1278.4
17714,1278.4
17715,1278.4
17716,1278.4
17717,1278.4
17718,1278.4
17719,1278.4
17720,1278.4
17721,1278.4
17722,1278.4
17723,1278.4
17724,1278.4
17725,1278.4
17726,1278.4
17727,1278.4
17728,1278.4
17729,1278.4
17730,1278.4
17731,1278.4
17732,1278.2
17733,1278.2
17734,1278.2
17735,1278.2
17736,1278.2
17737,1278.2
17738,1278.2
17739,1278.2
17740,1278.2
17741,1278.2
17742,1278.2
17743,1278.4
17744,1278.6
17745,1278.6
17746,1278.6
17747,1278.6
17748,1278.6
17749,1278.6
17750,1278.6
17751,1278.6
17752,1278.6
17753,1278.6
17754,1278.6
17755,1278.6
17756,1278.6
17757,1278.6
17758,1278.6
17759,1278.6
17760,1278.6
17761,1278.6
17762,1278.6
17763,1278.6
17764,1278.6
17765,1278.6
17766,1278.6
17767,1278.6
17768,1278.6
17769,1278.6
17770,1278.6
17771,1278.6
17772,1278.6
17773,1278.6
17774,1278.6
17775,1278.6
17776,1278.6
17777,1278.6
17778,1278.6
17779,1278.6
17780,1278.6
17781,1278.6
17782,1278.6
17783,1278.6
17784,1278.6
17785,1278.6
17786,1278.6
17787,1278.6
17788,1278.6
17789,1278.6
17790,1278.6
17791,1278.6
17792,1278.6
17793,1278.6
17794,1278.6
17795,1278.2
17796,1278.2
17797,1278.2
17798,1278.2
17799,1278.2
17800,1278.2
17801,1278.2
17802,1278.2
17803,1278.2
17804,1278.2
17805,1278.2
17806,1278.2
17807,1278.2
17808,1278.2
17809,1278.2
17810,1278.2
17811,1278.2
17812,1278.2
17813,1278.2
17814,1278.2
17815,1278.2
17816,1278.2
17817,1278.2
17818,1278.2
17819,1278.2
17820,1278.2
17821,1278.6
17822,1278.6
17823,1278.6
17824,1278.6
17825,1278.6
17826,1278.6
17827,1278.6
17828,1278.6
17829,1278.6
17830,1278.6
17831,1278.6
17832,1278.6
17833,1278.6
17834,1278.6
17835,1278.6
17836,1278.6
17837,1278.6
17838,1278.6
17839,1278.6
17840,1278.6
17841,1278.6
17842,1278.6
17843,1278.6
17844,1278.6
17845,1278.6
17846,1278.2
17847,1278.2
17848,1278.2
17849,1278.2
17850,1278.2
17851,1278.2
17852,1278.2
17853,1278.2
17854,1278.2
17855,1278.2
17856,1278.2
